gene,logFC,pval,abs_logFC
238537_at,-0.7606798195427453,0.00014852937816570448,0.7606798195427453
201362_at,-1.0279472518309785,0.00014860225192346815,1.0279472518309785
211654_x_at,1.0613152697498043,0.00014860486777524236,1.0613152697498043
214412_at,0.07697130045019618,0.0001486084191941944,0.07697130045019618
210010_s_at,1.0358825981000006,0.0001487283636229489,1.0358825981000006
218676_s_at,-0.8218088899396072,0.00014877259596324512,0.8218088899396072
206405_x_at,-0.5707115808294132,0.00014885544726719264,0.5707115808294132
200664_s_at,0.5855303293768612,0.00014895400069840677,0.5855303293768612
203881_s_at,-1.160720201789803,0.00014896729985299097,1.160720201789803
204157_s_at,-0.4244108598670602,0.00014898975589138386,0.4244108598670602
213359_at,-1.0844536620094107,0.00014903012980188644,1.0844536620094107
241337_at,0.14000960189333345,0.0001490767602583867,0.14000960189333345
239274_at,1.0492282998113733,0.0001491443520638268,1.0492282998113733
244595_at,0.24683016797215673,0.00014922939845829405,0.24683016797215673
202791_s_at,0.42352547907607807,0.00014932791678526794,0.42352547907607807
219986_s_at,0.2495593563121572,0.0001493792815059836,0.2495593563121572
238646_at,-0.9108149563443133,0.00014944660242311467,0.9108149563443133
203582_s_at,-0.6383465636647063,0.00014947379359612258,0.6383465636647063
207402_at,-0.26871097125607735,0.00014970985199276755,0.26871097125607735
210202_s_at,0.4711910917050961,0.0001497697448578161,0.4711910917050961
222696_at,-0.5603764080250961,0.0001498275561896809,0.5603764080250961
222103_at,-0.6013438315309809,0.00014986651785711913,0.6013438315309809
229579_s_at,0.5618575340588232,0.00014997959792430304,0.5618575340588232
224552_s_at,0.4426390739352941,0.00015000203339289402,0.4426390739352941
235653_s_at,-1.001415168978038,0.00015004392014625418,1.001415168978038
218777_at,0.7147361125686267,0.00015008833199027443,0.7147361125686267
226954_at,-0.3190075300654929,0.00015015947603574175,0.3190075300654929
241644_at,0.22890049630862652,0.00015032976456588602,0.22890049630862652
205303_at,-0.6146686356905899,0.00015052726805718367,0.6146686356905899
231734_at,0.2452762765023535,0.00015066714354583125,0.2452762765023535
223242_s_at,-0.5064887519372547,0.00015073299289409351,0.5064887519372547
214447_at,0.1294833430376472,0.00015074459652152062,0.1294833430376472
1562719_at,0.1795737875431369,0.0001508282612490591,0.1795737875431369
206597_at,0.13086397971176433,0.00015090831443429926,0.13086397971176433
235710_at,0.1666635936007843,0.00015099004832847175,0.1666635936007843
212571_at,-0.39721072170902083,0.00015112767284518734,0.39721072170902083
1558943_x_at,-0.39003892502548965,0.00015119811598095613,0.39003892502548965
218668_s_at,-0.800799330386667,0.00015133050615836536,0.800799330386667
228520_s_at,-0.50559283981843,0.00015134360079571056,0.50559283981843
205400_at,0.22525392008235334,0.00015138962495569867,0.22525392008235334
202964_s_at,-0.4610661091301971,0.000151405620329991,0.4610661091301971
212034_s_at,0.30099273669097926,0.00015148587794805129,0.30099273669097926
205823_at,0.4982172241564715,0.0001516903508691018,0.4982172241564715
205881_at,0.45469682554156776,0.0001517652553567497,0.45469682554156776
1552842_at,0.036595361413333194,0.0001518024469692013,0.036595361413333194
234350_at,0.12250929666509691,0.00015182645921073512,0.12250929666509691
244877_at,0.23471594371764715,0.00015194391933213243,0.23471594371764715
236488_s_at,-0.8275516626121542,0.00015205309553987568,0.8275516626121542
1557103_a_at,0.20103914696235314,0.00015207603341938048,0.20103914696235314
228214_at,-0.6890594046796075,0.00015208839241718583,0.6890594046796075
202929_s_at,0.739418830548237,0.0001521319191913031,0.739418830548237
225613_at,-0.9840193070721561,0.0001523842779931118,0.9840193070721561
226145_s_at,-1.376965818417255,0.0001525968749305904,1.376965818417255
219187_at,0.8705606226913725,0.0001528807122612207,0.8705606226913725
239647_at,0.32855872108745077,0.00015358049838693478,0.32855872108745077
212562_s_at,0.15493871623803868,0.00015370712672291552,0.15493871623803868
213710_s_at,0.470412540973725,0.00015410548390871906,0.470412540973725
233988_x_at,0.3259055308439218,0.00015421656167167674,0.3259055308439218
203217_s_at,-1.0146943046466665,0.00015455643910004422,1.0146943046466665
237939_at,-1.547715852044314,0.0001546208458991419,1.547715852044314
221069_s_at,0.7064059655878401,0.00015470831939939334,0.7064059655878401
211672_s_at,0.7300737565748996,0.0001547616510584946,0.7300737565748996
208692_at,0.17730933510588542,0.00015484233731277648,0.17730933510588542
207981_s_at,-0.8736983166031376,0.0001551034565066831,0.8736983166031376
239847_at,-0.5008389881133328,0.00015513747282351866,0.5008389881133328
222040_at,-0.9747187922098037,0.00015514481980370286,0.9747187922098037
206196_s_at,0.1331111630917654,0.0001552394657669439,0.1331111630917654
227282_at,-0.8158511044180399,0.00015530066805028366,0.8158511044180399
238031_at,0.2859938101403925,0.00015531985578869719,0.2859938101403925
235863_at,0.5939280700188245,0.00015536874676706062,0.5939280700188245
236935_at,-0.4025273657572548,0.00015562028469348827,0.4025273657572548
226810_at,-0.6828120741019603,0.00015563047426968938,0.6828120741019603
232367_x_at,0.3448481978333331,0.00015579337998816606,0.3448481978333331
215549_x_at,-0.7590959913968618,0.00015601377971789668,0.7590959913968618
1558183_at,0.13723215919607812,0.00015611946926177983,0.13723215919607812
1557620_a_at,0.30394937022509705,0.0001561431753113628,0.30394937022509705
225380_at,0.7645919776545096,0.00015627800995582345,0.7645919776545096
227931_at,-0.6978490533329387,0.0001565087903874324,0.6978490533329387
231380_at,-0.7626242459996075,0.00015657602649600424,0.7626242459996075
203298_s_at,-0.710561593575294,0.00015683475624038982,0.710561593575294
219188_s_at,0.9807342309760774,0.000156956034173145,0.9807342309760774
201158_at,-0.2981305744309797,0.0001570473453413783,0.2981305744309797
207488_at,0.11236238346274474,0.00015709779041116326,0.11236238346274474
1560390_s_at,0.30968915119490203,0.00015725736682383476,0.30968915119490203
209788_s_at,-0.8118595259227455,0.00015750472066193105,0.8118595259227455
230412_at,-2.098824858737254,0.0001575863185743356,2.098824858737254
209070_s_at,-0.7156054598066657,0.00015777684158292115,0.7156054598066657
232166_at,-0.8277486624615684,0.0001581794223775413,0.8277486624615684
225379_at,0.2966924329839222,0.00015818051239621122,0.2966924329839222
238300_s_at,0.11356305615529427,0.00015830028609161882,0.11356305615529427
207630_s_at,-0.7438668713137249,0.00015836965484453895,0.7438668713137249
214893_x_at,0.16249293883960636,0.00015863134041141608,0.16249293883960636
231250_at,0.21424933646862687,0.00015878317964237862,0.21424933646862687
235782_at,-0.6448264339796088,0.0001589555288421655,0.6448264339796088
222013_x_at,0.6006366277239223,0.00015900381722602156,0.6006366277239223
204575_s_at,0.8033861814921561,0.00015904317300800724,0.8033861814921561
203974_at,-0.5532760313643124,0.00015908071349242871,0.5532760313643124
240576_at,0.2519580295831374,0.00015912866671530373,0.2519580295831374
223915_at,0.8948761994811756,0.00015918498890369207,0.8948761994811756
209178_at,-0.3641410711698043,0.00015922722186549327,0.3641410711698043
202576_s_at,-0.3308328053988223,0.0001592597457295612,0.3308328053988223
214203_s_at,1.254249773665098,0.0001594358096655501,1.254249773665098
210653_s_at,-1.30611378395451,0.00015973360649731982,1.30611378395451
1556962_at,0.1529008662835305,0.00015983924488611163,0.1529008662835305
239448_at,1.5358056370858826,0.00015999235821563074,1.5358056370858826
227622_at,0.503814865383923,0.00016005357591128788,0.503814865383923
227299_at,-0.4890467227368607,0.00016010407236961854,0.4890467227368607
240094_at,0.5042582198650978,0.00016016073873028607,0.5042582198650978
206986_at,0.1941829731572544,0.0001601900897088025,0.1941829731572544
220051_at,0.6174215116160786,0.000160338463841577,0.6174215116160786
1556078_at,0.257319663834902,0.00016035457156574667,0.257319663834902
235055_x_at,0.41716669030666687,0.0001605267269215093,0.41716669030666687
242718_at,0.12748740051450858,0.00016073872373416445,0.12748740051450858
211949_s_at,-0.4957980206949024,0.0001608838187021606,0.4957980206949024
204641_at,-1.751700786979609,0.00016096485143227433,1.751700786979609
239263_at,0.16976268871411682,0.0001610480961938494,0.16976268871411682
207629_s_at,0.4864041070380374,0.0001611062156758226,0.4864041070380374
211495_x_at,0.8036693740815677,0.00016120362710629518,0.8036693740815677
229724_at,-0.6413870721435289,0.00016139671824775393,0.6413870721435289
227674_at,-0.8576310728933318,0.00016143507782063468,0.8576310728933318
226298_at,-0.4262085788611758,0.0001615548092424649,0.4262085788611758
1562695_at,0.13542513074666607,0.00016156270124788904,0.13542513074666607
213385_at,-0.9278763646015689,0.00016167259620135106,0.9278763646015689
224829_at,-1.0260441139117642,0.00016229164539827205,1.0260441139117642
225065_x_at,-0.8322296778639231,0.000162335715765631,0.8322296778639231
230041_at,0.10804661696352902,0.00016251869421658228,0.10804661696352902
221510_s_at,-0.5895785198674499,0.00016264392805891953,0.5895785198674499
201523_x_at,-0.5065116194843107,0.00016288856977374118,0.5065116194843107
235603_at,-0.5987777464968622,0.00016291198071831102,0.5987777464968622
239687_at,0.21180489620588272,0.00016304510206549425,0.21180489620588272
204763_s_at,0.09944312647999975,0.0001633145941293973,0.09944312647999975
213953_at,0.13935682451843112,0.000163359423902996,0.13935682451843112
214901_at,-0.32677617872745035,0.0001636811089064581,0.32677617872745035
215599_at,0.948930669698429,0.00016379960694251847,0.948930669698429
222662_at,-1.0328768045454897,0.00016415698854514466,1.0328768045454897
239295_at,-0.29244082219568535,0.00016417889895988183,0.29244082219568535
235222_x_at,-0.3175802375145089,0.0001642326474903761,0.3175802375145089
204286_s_at,-1.559443314053726,0.00016436312392149126,1.559443314053726
201938_at,-0.24639342597647307,0.00016440412936896798,0.24639342597647307
234797_at,0.20577326875255064,0.00016442366974944982,0.20577326875255064
227209_at,-1.6086265802690205,0.00016444532620917332,1.6086265802690205
233266_at,0.21274823672549026,0.00016451609327238514,0.21274823672549026
1569461_at,0.17022358053176445,0.0001645779898864182,0.17022358053176445
230236_at,0.22484572168902073,0.00016461954010985784,0.22484572168902073
241360_at,-1.0131743658274521,0.0001646480932727861,1.0131743658274521
241496_at,0.15384167467176413,0.00016482150968443265,0.15384167467176413
232433_at,0.0758426330803923,0.0001650441235099867,0.0758426330803923
201668_x_at,-1.1556609965321574,0.0001650770243402923,1.1556609965321574
224480_s_at,-1.128005400959215,0.0001651230384509725,1.128005400959215
225531_at,0.3219276265917652,0.00016557564989619472,0.3219276265917652
225227_at,-0.5794474077203926,0.00016595702425235847,0.5794474077203926
213471_at,0.646191849967451,0.00016627887537182007,0.646191849967451
1552320_a_at,-0.7984733553070584,0.00016641979238223858,0.7984733553070584
219176_at,-0.3669868123180393,0.00016643261163936477,0.3669868123180393
243186_at,0.3073005711227452,0.00016649452258384346,0.3073005711227452
224411_at,0.21386274903176483,0.0001665257274294142,0.21386274903176483
228878_s_at,0.17260371447058853,0.00016656056640921153,0.17260371447058853
49049_at,0.4449107402458816,0.00016665520542158128,0.4449107402458816
212926_at,-1.1307656347678434,0.00016682164705666844,1.1307656347678434
222499_at,0.4983289783537268,0.00016693677922900946,0.4983289783537268
218685_s_at,0.4862241178517648,0.00016715741266754884,0.4862241178517648
242790_at,-0.6096577257094111,0.000167318671628104,0.6096577257094111
243900_at,1.1979561548486282,0.0001673915658049937,1.1979561548486282
226243_at,0.826808238938824,0.00016751264631462457,0.826808238938824
220626_at,0.18799968362666686,0.00016754445202910796,0.18799968362666686
204581_at,0.20812227279490303,0.00016755270641490442,0.20812227279490303
204571_x_at,-0.3178919595494101,0.00016758780285923647,0.3178919595494101
205983_at,0.45417665956666653,0.00016760188102822785,0.45417665956666653
206276_at,0.43219544431960744,0.0001677777243839778,0.43219544431960744
1558507_at,0.9986119291733333,0.00016784504852493387,0.9986119291733333
214931_s_at,-0.553587294116471,0.00016796961934990339,0.553587294116471
217710_x_at,0.4090237098180398,0.00016803255758171548,0.4090237098180398
1564319_at,0.21940714631333336,0.00016820082494998893,0.21940714631333336
209198_s_at,-1.219650765465099,0.00016823849600714058,1.219650765465099
200659_s_at,0.4488796057909781,0.0001683232498007728,0.4488796057909781
238045_at,-0.2964795087709806,0.00016837080752734248,0.2964795087709806
201387_s_at,-1.0739959099992147,0.0001684088737431991,1.0739959099992147
232880_at,0.16981675406862795,0.00016846618981454652,0.16981675406862795
1561899_at,0.22063507934196025,0.00016864644133534755,0.22063507934196025
232181_at,-0.702704846262745,0.0001686879007490819,0.702704846262745
223103_at,1.0017801304705882,0.00016895672685364547,1.0017801304705882
241342_at,-0.7576270014756847,0.00016902726365217865,0.7576270014756847
222470_s_at,-0.6073556751678448,0.00016903802431022852,0.6073556751678448
207990_x_at,0.13682043809333333,0.00016910247774877543,0.13682043809333333
216023_at,0.1429629102698038,0.00016922712602810127,0.1429629102698038
209369_at,-1.1818079748815684,0.00016923076739940317,1.1818079748815684
217144_at,-0.699034684276862,0.00016931628242884006,0.699034684276862
241842_x_at,0.34573399805372595,0.00016954646671131027,0.34573399805372595
221714_s_at,0.15368852869254912,0.00016979771338559757,0.15368852869254912
230001_at,0.16925593014313733,0.0001699522670845762,0.16925593014313733
230834_at,0.15032243654509836,0.00016998749568317397,0.15032243654509836
212533_at,-0.5266860389415697,0.00017025514459708657,0.5266860389415697
238935_at,-0.7598330273576472,0.0001705882801082294,0.7598330273576472
209075_s_at,-0.395354314333332,0.00017080300264948306,0.395354314333332
205386_s_at,-0.7828588459384305,0.00017083500217866736,0.7828588459384305
243638_at,0.1430564147501956,0.00017101387246823928,0.1430564147501956
226446_at,1.0222210652921557,0.00017125440458202633,1.0222210652921557
217706_at,0.6078733439427464,0.00017127220836478274,0.6078733439427464
214016_s_at,-0.9339602719392168,0.00017128252631478573,0.9339602719392168
228500_at,0.7826693515494121,0.00017149138297388474,0.7826693515494121
219021_at,0.6421142070803922,0.00017156736943318735,0.6421142070803922
225216_at,-0.5313763536611766,0.00017165440264328566,0.5313763536611766
216617_s_at,0.3694952164552938,0.00017178123820949697,0.3694952164552938
241138_at,0.20988287159803942,0.0001718159516848348,0.20988287159803942
244740_at,-0.3499062218650977,0.00017188859861038075,0.3499062218650977
203695_s_at,-0.7156841583843132,0.0001719772447637794,0.7156841583843132
1555412_at,-0.828413508737647,0.00017206659707266737,0.828413508737647
205020_s_at,-0.6838741945003921,0.00017229714092658978,0.6838741945003921
217965_s_at,0.30246748041176374,0.0001726686293816168,0.30246748041176374
206773_at,0.35140124643372506,0.00017275856763479235,0.35140124643372506
224596_at,-0.8604986042682352,0.00017284187944865569,0.8604986042682352
244564_at,0.17923682883254966,0.0001729382890569782,0.17923682883254966
