sig_id,drug,pert_id,similarity_scores
CPC020_MCF7_6H:BRD-A75144621-001-02-8:10,digoxin,BRD-A75144621-001-02-8,0.08
CPC004_HCC515_6H:BRD-K98490050-001-01-8:10,amsacrine,BRD-K98490050-001-01-8,0.08
CPC004_VCAP_6H:BRD-A48237631-001-03-0:10,mitomycin-c,BRD-A48237631-001-03-0,0.08
CPC016_HEPG2_6H:BRD-K53523901-001-02-8:10,arctigenin,BRD-K53523901-001-02-8,0.08
CPC006_HEPG2_6H:BRD-A02481876-001-09-9:60,importazole,BRD-A02481876-001-09-9,0.08
CPC006_A549_6H:BRD-A79465854-001-01-3:10,auranofin,BRD-A79465854-001-01-3,0.08
CPC006_SW620_6H:BRD-K19295594-001-08-5:11.1,gossypol,BRD-K19295594-001-08-5,0.08
CPC014_A549_6H:BRD-K80622725-001-10-2:10,STK-397047,BRD-K80622725-001-10-2,0.08
CPC002_HCC515_6H:BRD-K80348542-001-01-4:10,cephaeline,BRD-K80348542-001-01-4,0.08
CPC008_HCC515_6H:BRD-K42455570-001-04-3:10,BRD-K42455570,BRD-K42455570-001-04-3,0.08
CPC007_MCF7_24H:BRD-K95196255-001-09-0:10,BRD-K95196255,BRD-K95196255-001-09-0,0.08
CPC010_VCAP_24H:BRD-A46179541-003-02-3:10,doxapram,BRD-A46179541-003-02-3,0.08
CPC018_HT29_6H:BRD-K63606607-001-01-8:10,bufalin,BRD-K63606607-001-01-8,0.08
CPC013_VCAP_24H:BRD-K89839824-001-01-2:10,raltitrexed,BRD-K89839824-001-01-2,0.08
NMH002_NPC_24H:BRD-K22503835-001-08-6:10,scriptaid,BRD-K22503835-001-08-6,0.08
CPC008_HEPG2_6H:BRD-K33680967-001-01-4:10,BRD-K33680967,BRD-K33680967-001-01-4,0.08
CPC003_HA1E_24H:BRD-K63606607-001-01-8:10,bufalin,BRD-K63606607-001-01-8,0.08
CPC007_A375_24H:BRD-A93942655-001-02-2:10,BRD-A93942655,BRD-A93942655-001-02-2,0.08
CPC014_A549_24H:BRD-K67578145-001-01-4:10,GDC-0879,BRD-K67578145-001-01-4,0.08
CPC006_T3M10_6H:BRD-K06792661-001-01-9:10,narciclasine,BRD-K06792661-001-01-9,0.08
CPC014_A549_24H:BRD-K67470788-001-01-6:10,BRD-K67470788,BRD-K67470788-001-01-6,0.08
CPC020_A375_6H:BRD-K71199328-001-01-2:10,YL-55,BRD-K71199328-001-01-2,0.08
CPC002_PC3_6H:BRD-K80348542-001-01-4:10,cephaeline,BRD-K80348542-001-01-4,0.08
CPC005_HT29_6H:BRD-K18518344-001-03-5:10,digitoxigenin,BRD-K18518344-001-03-5,0.08
CPC013_VCAP_6H:BRD-K16798053-001-01-0:10,ST-4029573,BRD-K16798053-001-01-0,0.08
CPC013_HT29_6H:BRD-K24681473-004-01-4:10,YM-155,BRD-K24681473-004-01-4,0.08
CPC013_PC3_24H:BRD-K09854848-001-01-0:10,MD-II-008-P,BRD-K09854848-001-01-0,0.08
CPC006_VCAP_6H:BRD-K83289131-001-01-4:10,CAY-10618,BRD-K83289131-001-01-4,0.08
CPC005_MCF7_6H:BRD-K18518344-001-03-5:10,digitoxigenin,BRD-K18518344-001-03-5,0.08
PCLB003_PC3_24H:BRD-K64606589-001-03-5:0.12,apicidin,BRD-K64606589-001-03-5,0.08
CPC014_A549_24H:BRD-K33551950-001-01-6:10,radicicol,BRD-K33551950-001-01-6,0.08
CPC006_HCT116_6H:BRD-K74402642-003-01-2:10,NSC-632839,BRD-K74402642-003-01-2,0.08
CPC009_A375_6H:BRD-K79222491-001-01-5:10,BRD-K79222491,BRD-K79222491-001-01-5,0.08
CPC013_HCC515_6H:BRD-K16798053-001-01-0:10,ST-4029573,BRD-K16798053-001-01-0,0.08
CPC009_HT29_6H:BRD-K89224880-001-07-5:10,BRD-K89224880,BRD-K89224880-001-07-5,0.08
CPC015_A375_6H:BRD-A06390036-001-03-8:10,hydroquinidine,BRD-A06390036-001-03-8,0.08
CPC006_A375_24H:BRD-A67788537-001-01-7:120,salermide,BRD-A67788537-001-01-7,0.08
CPC003_HA1E_6H:BRD-K15409150-001-01-7:10,penfluridol,BRD-K15409150-001-01-7,0.08
CPC006_HT29_24H:BRD-A79465854-001-01-3:10,auranofin,BRD-A79465854-001-01-3,0.08
CPC013_HCC515_6H:BRD-U68942961-000-01-2:10,JW-7-24-1,BRD-U68942961-000-01-2,0.08
CPC004_A375_6H:BRD-A58564983-001-03-8:10,selamectin,BRD-A58564983-001-03-8,0.08
CPC020_HA1E_6H:BRD-K77877933-001-01-4:10,I-606061,BRD-K77877933-001-01-4,0.08
CPC010_HA1E_6H:BRD-A24643465-001-05-3:10,homoharringtonine,BRD-A24643465-001-05-3,0.08
CPC020_VCAP_24H:BRD-A91555231-003-06-4:10,norepinephrine,BRD-A91555231-003-06-4,0.08
CPC008_VCAP_6H:BRD-A75558199-019-01-5:10,BRD-A75558199,BRD-A75558199-019-01-5,0.08
CPC013_MCF7_6H:BRD-K16798053-001-01-0:10,ST-4029573,BRD-K16798053-001-01-0,0.08
CPC004_HEPG2_6H:BRD-K41731458-001-04-5:10,triclosan,BRD-K41731458-001-04-5,0.08
CPC018_A375_6H:BRD-K40656405-001-01-5:10,L-165041,BRD-K40656405-001-01-5,0.08
CPC018_HEPG2_6H:BRD-K17561142-003-16-8:10,amiodarone,BRD-K17561142-003-16-8,0.08
CPC015_MCF7_24H:BRD-K39987650-001-15-9:10,bisacodyl,BRD-K39987650-001-15-9,0.08
CPC013_SKB_24H:BRD-K89784888-001-01-3:10,BRD-K89784888,BRD-K89784888-001-01-3,0.08
CPC001_HCC515_6H:BRD-K23478508-001-03-7:10,digoxin,BRD-K23478508-001-03-7,0.08
CPC011_VCAP_6H:BRD-K35189033-001-21-2:10,levonorgestrel,BRD-K35189033-001-21-2,0.08
CPC005_MCF7_24H:BRD-K21350491-001-02-1:10,phenamil,BRD-K21350491-001-02-1,0.08
CPC013_MCF7_24H:BRD-K72703948-001-03-6:10,ZM-447439,BRD-K72703948-001-03-6,0.08
CPC006_MCF7_24H:BRD-A02481876-001-09-9:60,importazole,BRD-A02481876-001-09-9,0.08
HOG002_MCF7_6H:BRD-K88378636-001-02-8:10,withaferin-a,BRD-K88378636-001-02-8,0.08
CPC004_PC3_24H:BRD-A68930007-001-03-1:10,ouabain,BRD-A68930007-001-03-1,0.08
CPC004_HT29_6H:BRD-A93236127-001-03-7:10,digitoxin,BRD-A93236127-001-03-7,0.08
CPC018_A375_6H:BRD-K84595254-001-03-0:10,strophanthidin,BRD-K84595254-001-03-0,0.08
CPC004_HA1E_6H:BRD-A93236127-001-03-7:10,digitoxin,BRD-A93236127-001-03-7,0.08
CPC004_MCF7_6H:BRD-A73741725-001-01-0:10,exemestane,BRD-A73741725-001-01-0,0.08
CPC014_VCAP_6H:BRD-A52193669-001-01-7:10,withaferin-a,BRD-A52193669-001-01-7,0.08
CPC014_HEPG2_6H:BRD-K80622725-001-10-2:10,STK-397047,BRD-K80622725-001-10-2,0.08
CPC010_MCF7_6H:BRD-K92317137-001-08-1:10,BRD-K92317137,BRD-K92317137-001-08-1,0.08
CPC020_HA1E_6H:BRD-K06009608-001-01-4:10,BRD-K06009608,BRD-K06009608-001-01-4,0.08
CPC006_HCC515_24H:BRD-K06593056-001-02-2:20,LE-135,BRD-K06593056-001-02-2,0.08
CPC017_A549_6H:BRD-K23478508-001-03-7:10,digoxin,BRD-K23478508-001-03-7,0.08
CPC018_PHH_24H:BRD-K59256312-066-04-1:10,gabexate,BRD-K59256312-066-04-1,0.08
CPC006_NCIH508_6H:BRD-K69840642-001-01-4:10,ISOX,BRD-K69840642-001-01-4,0.08
CPC006_HT29_6H:BRD-K60623809-001-02-0:10,SU-11652,BRD-K60623809-001-02-0,0.08
CPC005_A549_24H:BRD-A78360835-001-01-1:10,cercosporin,BRD-A78360835-001-01-1,0.08
HOG003_MCF7_6H:BRD-A79465854-001-01-3:10,auranofin,BRD-A79465854-001-01-3,0.08
CPC015_MCF7_6H:BRD-K03109492-001-01-4:10,NSC-663284,BRD-K03109492-001-01-4,0.08
CPC008_HEPG2_6H:BRD-A63949900-019-01-0:10,BRD-A63949900,BRD-A63949900-019-01-0,0.08
CPC015_A375_6H:BRD-K15409150-001-01-7:10,penfluridol,BRD-K15409150-001-01-7,0.08
CPC006_SW620_6H:BRD-K74148702-001-03-8:48,curcumin,BRD-K74148702-001-03-8,0.08
CPC008_PC3_6H:BRD-K89209981-001-01-7:10,BRD-K89209981,BRD-K89209981-001-01-7,0.08
CPC014_HT29_6H:BRD-U86922168-000-01-3:10,QL-XII-47,BRD-U86922168-000-01-3,0.08
CPC013_HA1E_6H:BRD-K80346834-001-01-5:10,BRD-K80346834,BRD-K80346834-001-01-5,0.08
CPC009_HEPG2_6H:BRD-K74690444-001-01-6:10,BRD-K74690444,BRD-K74690444-001-01-6,0.08
CPC009_A375_6H:BRD-K08463963-001-12-7:10,BRD-K08463963,BRD-K08463963-001-12-7,0.08
CPC004_HA1E_24H:BRD-A68930007-001-03-1:10,ouabain,BRD-A68930007-001-03-1,0.08
CPC019_A375_6H:BRD-K34363599-001-02-0:10,RJC-00245SC,BRD-K34363599-001-02-0,0.08
CPC006_HCC515_6H:BRD-K28907958-001-02-7:11.1,CD-437,BRD-K28907958-001-02-7,0.08
CPC009_HEPG2_6H:BRD-K91937579-001-03-3:10,KU-C104255,BRD-K91937579-001-03-3,0.08
CPC002_PC3_24H:BRD-A80502530-001-01-2:10,cinobufagin,BRD-A80502530-001-01-2,0.08
CPC007_VCAP_6H:BRD-K68313733-001-11-2:10,BRD-K68313733,BRD-K68313733-001-11-2,0.08
CPC015_HT29_6H:BRD-A68930007-001-03-1:10,ouabain,BRD-A68930007-001-03-1,0.08
CPC005_MCF7_24H:BRD-A63998256-001-02-3:10,helveticoside,BRD-A63998256-001-02-3,0.08
CPC019_HT29_6H:BRD-A00420644-001-01-7:10,SA-3676,BRD-A00420644-001-01-7,0.08
CPC015_MCF7_6H:BRD-K31912990-003-01-0:10,CGP-71683,BRD-K31912990-003-01-0,0.08
CPC017_A375_6H:BRD-A94756469-001-03-9:10,digoxin,BRD-A94756469-001-03-9,0.08
CPC005_MCF7_6H:BRD-A55484088-050-01-7:10,BNTX,BRD-A55484088-050-01-7,0.08
CPC010_VCAP_6H:BRD-K78062244-001-10-7:10,BRD-K78062244,BRD-K78062244-001-10-7,0.08
CPC006_SKMEL1_6H:BRD-A15079084-001-02-9:10,phorbol-12-myristate-13-acetate,BRD-A15079084-001-02-9,0.08
CPC008_A375_6H:BRD-K77681376-001-01-4:10,BRD-K77681376,BRD-K77681376-001-01-4,0.08
CPC006_H1299_6H:BRD-A67788537-001-01-7:120,salermide,BRD-A67788537-001-01-7,0.08
CPC016_NPC_24H:BRD-K80970344-201-02-9:10,pyrrolidine-dithiocarbamate,BRD-K80970344-201-02-9,0.08
CPC007_HT29_6H:BRD-K03067624-003-19-3:10,emetine,BRD-K03067624-003-19-3,0.08
CPC008_MCF7_24H:BRD-K29506255-019-01-0:10,BRD-K29506255,BRD-K29506255-019-01-0,0.08
LJP002_MCF7_6H:BRD-A24396574-001-02-3:10,celastrol,BRD-A24396574-001-02-3,0.08
CPC018_A375_6H:BRD-A46747628-001-01-9:10,ouabain,BRD-A46747628-001-01-9,0.08
ERG005_VCAP_48H:BRD-K88378636-001-02-8:5,withaferin-a,BRD-K88378636-001-02-8,0.08
CPC006_PC3_6H:BRD-K15108141-001-01-7:0.08,gemcitabine,BRD-K15108141-001-01-7,0.08
CPC014_A375_6H:BRD-K81528515-001-03-9:10,nilotinib,BRD-K81528515-001-03-9,0.08
CPC006_A375_6H:BRD-K07303502-001-02-5:80,arachidonyl-trifluoro-methane,BRD-K07303502-001-02-5,0.08
CPC006_LOVO_6H:BRD-K78867378-001-07-3:10,MW-A1-12,BRD-K78867378-001-07-3,0.08
CPC010_HT29_6H:BRD-K53932786-001-08-8:10,BRD-K53932786,BRD-K53932786-001-08-8,0.08
CPC017_HEPG2_6H:BRD-A62336480-001-02-5:10,niguldipine,BRD-A62336480-001-02-5,0.08
CPC010_PC3_6H:BRD-K41845021-004-02-9:10,BRD-K41845021,BRD-K41845021-004-02-9,0.08
CPC005_HA1E_6H:BRD-A52660433-066-01-3:10,tetrindole,BRD-A52660433-066-01-3,0.08
CPC016_A549_6H:BRD-K91370081-001-10-3:10,anisomycin,BRD-K91370081-001-10-3,0.08
CPC006_HCC515_6H:BRD-K92301463-001-03-0:10,"16,16-dimethylprostaglandin-e2",BRD-K92301463-001-03-0,0.08
CPC012_HA1E_6H:BRD-K07023879-001-01-6:10,BRD-K07023879,BRD-K07023879-001-01-6,0.08
CPC006_HT29_6H:BRD-K76703230-001-01-3:0.31,YM-155,BRD-K76703230-001-01-3,0.08
CPC013_A375_6H:BRD-K85266146-001-01-3:10,BRD-K85266146,BRD-K85266146-001-01-3,0.08
CPC006_SKMEL1_6H:BRD-K56411643-001-02-6:10,BRD-K56411643,BRD-K56411643-001-02-6,0.08
CPC011_PC3_24H:BRD-K37798499-001-13-2:10,etoposide,BRD-K37798499-001-13-2,0.08
CPC009_A375_6H:BRD-K26300881-001-03-7:10,KU-C103867,BRD-K26300881-001-03-7,0.08
CPC006_MCF7_24H:BRD-A35588707-001-03-0:1.25,teniposide,BRD-A35588707-001-03-0,0.08
CPC006_A549_6H:BRD-K25737009-001-02-0:40,CD-1530,BRD-K25737009-001-02-0,0.08
CPC005_A375_24H:BRD-A22713669-001-01-9:10,BVT-948,BRD-A22713669-001-01-9,0.08
CPC002_PC3_24H:BRD-K18619710-001-03-7:10,digoxigenin,BRD-K18619710-001-03-7,0.08
CPC016_A549_24H:BRD-K80348542-001-01-4:10,cephaeline,BRD-K80348542-001-01-4,0.08
CPC008_MCF7_6H:BRD-K75999307-001-05-7:10,BRD-K75999307,BRD-K75999307-001-05-7,0.08
CPC004_HA1E_24H:BRD-A25687296-300-03-5:10,emetine,BRD-A25687296-300-03-5,0.08
CPC013_PC3_6H:BRD-K48204702-001-01-6:10,BRD-K48204702,BRD-K48204702-001-01-6,0.08
CPC010_PC3_24H:BRD-K28916077-001-04-0:10,BRD-K28916077,BRD-K28916077-001-04-0,0.08
CPC012_HA1E_6H:BRD-A15010982-001-01-9:10,HU-211,BRD-A15010982-001-01-9,0.08
CPC001_HCC515_6H:BRD-K82823804-001-01-7:10,SA-792987,BRD-K82823804-001-01-7,0.08
DOS004_VCAP_6H:BRD-K88378636:10,withaferin-a,BRD-K88378636,0.08
CPC015_A375_6H:BRD-A58564983-001-03-8:10,selamectin,BRD-A58564983-001-03-8,0.08
CPC013_VCAP_6H:BRD-K28789065-001-01-1:10,BRD-K28789065,BRD-K28789065-001-01-1,0.08
CPC010_HEPG2_6H:BRD-K99582188-001-04-0:10,BRD-K99582188,BRD-K99582188-001-04-0,0.08
CPC019_MCF7_6H:BRD-K91145395-001-02-7:10,prostratin,BRD-K91145395-001-02-7,0.08
CPC008_HEPG2_6H:BRD-K48654774-001-01-5:10,BRD-K48654774,BRD-K48654774-001-01-5,0.08
CPC014_A375_6H:BRD-A77467113-001-01-8:10,EMF-sumo1-11,BRD-A77467113-001-01-8,0.08
CPC006_NCIH2073_6H:BRD-A69951442-001-01-3:10,dexamethasone,BRD-A69951442-001-01-3,0.08
CPC006_HT29_6H:BRD-K06792661-001-01-9:10,narciclasine,BRD-K06792661-001-01-9,0.08
CPC012_HCC515_6H:BRD-K74797618-001-01-9:10,MD-049,BRD-K74797618-001-01-9,0.08
CPC007_HA1E_6H:BRD-K03067624-003-19-3:10,emetine,BRD-K03067624-003-19-3,0.08
CPC017_ASC_24H:BRD-A64125466-236-03-8:10,dehydrocholic-acid,BRD-A64125466-236-03-8,0.08
CPC010_HCC515_6H:BRD-K99633092-001-02-0:10,BRD-K99633092,BRD-K99633092-001-02-0,0.08
CPC006_RMUGS_6H:BRD-K15409150-001-02-5:30,penfluridol,BRD-K15409150-001-02-5,0.08
CPC005_A375_24H:BRD-K18518344-001-03-5:10,digitoxigenin,BRD-K18518344-001-03-5,0.08
CPC006_A375_6H:BRD-K21672174-001-02-2:160,RO-28-1675,BRD-K21672174-001-02-2,0.08
CPC014_HT29_6H:BRD-K81142122-001-15-8:10,STK-249718,BRD-K81142122-001-15-8,0.08
CPC016_HT29_6H:BRD-K89930444-001-01-9:10,AG-592,BRD-K89930444-001-01-9,0.08
CPC005_VCAP_24H:BRD-A78360835-001-01-1:10,cercosporin,BRD-A78360835-001-01-1,0.08
CPC001_HCC515_6H:BRD-A82371568-001-01-5:10,clofarabine,BRD-A82371568-001-01-5,0.08
CPC013_VCAP_6H:BRD-K69852452-001-01-8:10,F-1566-0341,BRD-K69852452-001-01-8,0.08
CPC002_VCAP_6H:BRD-A00758722-001-03-1:10,noretynodrel,BRD-A00758722-001-03-1,0.08
CPC012_A375_6H:BRD-K32010074-001-01-5:10,MW-A1-14,BRD-K32010074-001-01-5,0.08
CPC014_A549_6H:BRD-K81142122-001-15-8:10,STK-249718,BRD-K81142122-001-15-8,0.08
CPC020_HT29_6H:BRD-K03406345-001-11-2:10,azacitidine,BRD-K03406345-001-11-2,0.08
CPC008_A375_6H:BRD-K10846167-001-01-6:10,BRD-K10846167,BRD-K10846167-001-01-6,0.08
CPC005_HCC515_6H:BRD-A45333398-001-01-7:10,periplocymarin,BRD-A45333398-001-01-7,0.08
CPC017_A549_6H:BRD-K06426971-001-01-9:10,ryuvidine,BRD-K06426971-001-01-9,0.08
CPC018_HT29_6H:BRD-K49657628-001-02-3:10,tyrphostin-AG-18,BRD-K49657628-001-02-3,0.08
CPC014_PC3_24H:BRD-K76698671-001-01-1:10,HNHA,BRD-K76698671-001-01-1,0.08
CPC008_MCF7_6H:BRD-K66884694-001-05-3:10,BRD-K66884694,BRD-K66884694-001-05-3,0.08
CPC016_HEPG2_6H:BRD-K35708212-331-03-1:10,ouabain,BRD-K35708212-331-03-1,0.08
LJP002_SKBR3_6H:BRD-A24396574-001-02-3:10,celastrol,BRD-A24396574-001-02-3,0.08
CPC009_A375_6H:BRD-K36038115-001-01-3:10,BRD-K36038115,BRD-K36038115-001-01-3,0.08
CPC005_VCAP_24H:BRD-A99164655-003-01-5:10,dihydrexidine,BRD-A99164655-003-01-5,0.08
CPC018_A549_24H:BRD-A71459254-001-02-8:10,cymarin,BRD-A71459254-001-02-8,0.08
CPC012_HA1E_6H:BRD-K56653679-001-01-2:10,MD-041,BRD-K56653679-001-01-2,0.08
CPC007_A375_6H:BRD-K84203638-019-03-0:10,BRD-K84203638,BRD-K84203638-019-03-0,0.08
CPC017_HT29_6H:BRD-K06426971-001-01-9:10,ryuvidine,BRD-K06426971-001-01-9,0.08
CPC001_HCC515_24H:BRD-A89434049-001-02-1:10,sarmentogenin,BRD-A89434049-001-02-1,0.08
CPC012_A375_6H:BRD-K94991378-001-02-2:10,BRD-K94991378,BRD-K94991378-001-02-2,0.08
CPC010_HT29_6H:BRD-A18411371-001-10-6:10,BRD-A18411371,BRD-A18411371-001-10-6,0.08
CPC002_HA1E_6H:BRD-K80348542-001-01-4:10,cephaeline,BRD-K80348542-001-01-4,0.08
CPC013_PC3_6H:BRD-K16798053-001-01-0:10,ST-4029573,BRD-K16798053-001-01-0,0.08
CPC006_A549_6H:BRD-K28296557-005-14-6:10,AKT-inhibitor-IV,BRD-K28296557-005-14-6,0.08
CPC013_MCF7_6H:BRD-K66254772-001-01-3:10,RS-I-002-6,BRD-K66254772-001-01-3,0.08
CPC009_A375_6H:BRD-K03857568-001-14-0:10,BRD-K03857568,BRD-K03857568-001-14-0,0.08
CPC017_HEPG2_6H:BRD-K51816706-001-01-7:10,oxindole-I,BRD-K51816706-001-01-7,0.08
CPC013_HT29_6H:BRD-K80786583-001-01-5:10,BRD-K80786583,BRD-K80786583-001-01-5,0.08
CPC004_A375_6H:BRD-A93236127-001-03-7:10,digitoxin,BRD-A93236127-001-03-7,0.08
CPC012_VCAP_24H:BRD-K39687892-001-05-4:10,BRD-K39687892,BRD-K39687892-001-05-4,0.08
CPC010_VCAP_24H:BRD-A25170757-001-05-3:10,BRD-A25170757,BRD-A25170757-001-05-3,0.08
CPD002_MCF7_24H:BRD-K33106058-001-10-1:10,cytarabine,BRD-K33106058-001-10-1,0.08
CPC004_HA1E_24H:BRD-A93236127-001-03-7:10,digitoxin,BRD-A93236127-001-03-7,0.08
DOS007_VCAP_24H:BRD-K88378636:10,withaferin-a,BRD-K88378636,0.08
CPC012_HCC515_6H:BRD-A63583287-001-01-8:10,SA-1447005,BRD-A63583287-001-01-8,0.08
CPC013_MCF7_6H:BRD-K24681473-004-01-4:10,YM-155,BRD-K24681473-004-01-4,0.08
CPC014_A375_6H:BRD-U86922168-000-01-3:10,QL-XII-47,BRD-U86922168-000-01-3,0.08
CPC019_HA1E_6H:BRD-K34363599-001-02-0:10,RJC-00245SC,BRD-K34363599-001-02-0,0.08
CPC013_HEPG2_6H:BRD-K09854848-001-01-0:10,MD-II-008-P,BRD-K09854848-001-01-0,0.08
CPC012_HT29_6H:BRD-A51777634-001-01-0:10,VU-0418933-1,BRD-A51777634-001-01-0,0.08
CPC013_A375_6H:BRD-K09854848-001-01-0:10,MD-II-008-P,BRD-K09854848-001-01-0,0.08
CPC016_A549_24H:BRD-K91370081-001-10-3:10,anisomycin,BRD-K91370081-001-10-3,0.08
DOS022_VCAP_6H:BRD-K88378636:10,withaferin-a,BRD-K88378636,0.08
CPC013_A375_6H:BRD-K83643280-001-01-1:10,BG-FA-0953,BRD-K83643280-001-01-1,0.08
CPC005_HCC515_6H:BRD-A08003242-001-02-7:10,rhodomyrtoxin-b,BRD-A08003242-001-02-7,0.08
CPC006_MCF7_6H:BRD-K76703230-001-01-3:0.31,YM-155,BRD-K76703230-001-01-3,0.08
CPC006_RMUGS_6H:BRD-K92317137-001-04-0:10,BRD-K92317137,BRD-K92317137-001-04-0,0.08
CPC014_MCF7_6H:BRD-A77467113-001-01-8:10,EMF-sumo1-11,BRD-A77467113-001-01-8,0.08
CPC006_HT29_6H:BRD-A81541225-001-02-7:10,oligomycin-a,BRD-A81541225-001-02-7,0.08
CPC019_HCC515_6H:BRD-K96076993-001-01-7:10,SA-25547,BRD-K96076993-001-01-7,0.08
CPC014_HEPG2_6H:BRD-K73982490-001-01-1:10,BI-78D3,BRD-K73982490-001-01-1,0.08
CPC006_PC3_6H:BRD-K28907958-001-02-7:11.1,CD-437,BRD-K28907958-001-02-7,0.08
CPC006_A375_24H:BRD-K61829047-001-01-6:10,7b-cis,BRD-K61829047-001-01-6,0.08
CPD002_MCF7_6H:BRD-K42635745-001-19-8:10,suloctidil,BRD-K42635745-001-19-8,0.08
CPC013_HEPG2_6H:BRD-K80346834-001-01-5:10,BRD-K80346834,BRD-K80346834-001-01-5,0.08
CPC010_VCAP_6H:BRD-K00028814-001-05-1:10,BRD-K00028814,BRD-K00028814-001-05-1,0.08
CPC006_A375_24H:BRD-K56700933-001-01-3:10,phenethyl-isothiocyanate,BRD-K56700933-001-01-3,0.08
CPC015_HT29_6H:BRD-A25775766-001-03-3:10,securinine,BRD-A25775766-001-03-3,0.08
CPC017_A549_6H:BRD-A62184259-001-02-8:10,cycloheximide,BRD-A62184259-001-02-8,0.08
LJP001_MDAMB231_24H:BRD-K79090631-001-18-1:0.4,CGP-60474,BRD-K79090631-001-18-1,0.08
CPC001_HA1E_6H:BRD-K84595254-001-03-0:10,strophanthidin,BRD-K84595254-001-03-0,0.08
CPC014_VCAP_24H:BRD-A11007541-003-01-9:10,BCI-hydrochloride,BRD-A11007541-003-01-9,0.08
CPC014_PC3_24H:BRD-A52193669-001-01-7:10,withaferin-a,BRD-A52193669-001-01-7,0.08
CVD001_HUH7_24H:BRD-K21680192-300-04-5:10,mitoxantrone,BRD-K21680192-300-04-5,0.08
CPC004_HEPG2_6H:BRD-K43068349-001-01-9:10,AMG-9810,BRD-K43068349-001-01-9,0.08
CPC017_NPC_24H:BRD-A94756469-001-03-9:10,digoxin,BRD-A94756469-001-03-9,0.08
CPC007_A375_6H:BRD-K60870698-001-08-8:10,BRD-K60870698,BRD-K60870698-001-08-8,0.08
CPC020_PC3_24H:BRD-A75144621-001-02-8:10,digoxin,BRD-A75144621-001-02-8,0.08
CPC014_HA1E_6H:BRD-K81528515-001-03-9:10,nilotinib,BRD-K81528515-001-03-9,0.08
CPC013_MCF7_24H:BRD-K19166598-001-01-9:10,BRD-K19166598,BRD-K19166598-001-01-9,0.08
CPC001_PC3_24H:BRD-A89434049-001-02-1:10,sarmentogenin,BRD-A89434049-001-02-1,0.08
CPC005_VCAP_6H:BRD-K43796186-001-01-1:10,benzyl-quinazolin-4-yl-amine,BRD-K43796186-001-01-1,0.08
CPC006_A375_6H:BRD-A79465854-001-01-3:10,auranofin,BRD-A79465854-001-01-3,0.08
CPC012_A375_6H:BRD-K32896438-001-01-8:10,BRD-K32896438,BRD-K32896438-001-01-8,0.08
CPC006_SW948_6H:BRD-A67788537-001-01-7:120,salermide,BRD-A67788537-001-01-7,0.08
CPD003_MCF7_24H:BRD-K69600043-328-04-8:10,thiethylperazine,BRD-K69600043-328-04-8,0.08
CPC004_HA1E_24H:BRD-K17075857-001-06-9:10,chloroxine,BRD-K17075857-001-06-9,0.08
LJP001_BT20_24H:BRD-K09186807-001-02-4:0.4,KIN001-244,BRD-K09186807-001-02-4,0.08
CPC015_HEPG2_6H:BRD-A50737080-001-01-4:10,CGK-733,BRD-A50737080-001-01-4,0.08
CPC006_HT115_6H:BRD-K83289131-001-01-4:10,CAY-10618,BRD-K83289131-001-01-4,0.08
CPC005_A375_6H:BRD-A78360835-001-01-1:10,cercosporin,BRD-A78360835-001-01-1,0.08
CPC014_HEPG2_6H:BRD-K31841256-001-01-4:10,BRD-K31841256,BRD-K31841256-001-01-4,0.08
CPC015_SKB_24H:BRD-A68930007-001-03-1:10,ouabain,BRD-A68930007-001-03-1,0.08
CPC004_HCC515_6H:BRD-A34806832-001-02-7:10,proscillaridin,BRD-A34806832-001-02-7,0.08
PCLB003_HCC515_24H:BRD-A52530684-003-01-7:0.12,doxorubicin,BRD-A52530684-003-01-7,0.08
CPC013_MCF7_6H:BRD-K86761848-001-01-3:10,I-070759,BRD-K86761848-001-01-3,0.08
CPC006_MCF7_6H:BRD-K15409150-001-02-5:30,penfluridol,BRD-K15409150-001-02-5,0.08
CPC013_A375_6H:BRD-K41925105-001-01-6:10,BRD-K41925105,BRD-K41925105-001-01-6,0.08
CVD001_HUH7_6H:BRD-K84595254-001-03-0:1.2361,strophanthidin,BRD-K84595254-001-03-0,0.08
CPC014_A549_6H:BRD-K13566078-003-01-1:10,BMS-345541,BRD-K13566078-003-01-1,0.08
CPC006_T3M10_6H:BRD-A79465854-001-01-3:10,auranofin,BRD-A79465854-001-01-3,0.08
CPC013_HEPG2_6H:BRD-K03122949-001-01-6:10,BRD-K03122949,BRD-K03122949-001-01-6,0.08
CPC004_HEPG2_6H:BRD-K39120595-304-03-9:10,bithionol,BRD-K39120595-304-03-9,0.08
CPC005_MCF7_24H:BRD-A78360835-001-01-1:10,cercosporin,BRD-A78360835-001-01-1,0.08
CPC017_MCF7_24H:BRD-K11927976-050-01-1:10,ER-27319,BRD-K11927976-050-01-1,0.06
LJP001_SKBR3_6H:BRD-K92571446-001-01-4:0.4,WZ-3105,BRD-K92571446-001-01-4,0.06
CPC006_T3M10_6H:BRD-A28105619-001-01-3:10,cucurbitacin-i,BRD-A28105619-001-01-3,0.06
CPC020_HA1E_6H:BRD-K53308430-001-02-4:10,SA-1017940,BRD-K53308430-001-02-4,0.06
CPC013_A549_24H:BRD-K64606589-001-01-9:10,apicidin,BRD-K64606589-001-01-9,0.06
